GAME_ID,TEAM_ID,TEAM_ABBREVIATION,GAME_DATE,PREV_CITY,CURRENT_CITY,DISTANCE_MILES,TRAVEL_DIRECTION,TIMEZONE_SHIFT_HOURS
0022301169,1610612744,GSW,2024-04-11,Los Angeles,Portland,827.1,N,0.0
0022301182,1610612744,GSW,2024-04-12,Portland,San Francisco,536.6,S,0.0
0022301198,1610612744,GSW,2024-04-14,San Francisco,San Francisco,0.0,,0.0
0022300066,1610612745,HOU,2023-10-25,Houston,Orlando,847.1,E,1.0
0022300083,1610612745,HOU,2023-10-27,Orlando,San Antonio,1031.6,W,-1.0
0022300096,1610612745,HOU,2023-10-29,San Antonio,Houston,186.1,E,0.0
0022300122,1610612745,HOU,2023-11-01,Houston,Houston,0.0,,0.0
0022300137,1610612745,HOU,2023-11-04,Houston,Houston,0.0,,0.0
0022300153,1610612745,HOU,2023-11-06,Houston,Houston,0.0,,0.0
0022300163,1610612745,HOU,2023-11-08,Houston,Houston,0.0,,0.0
0022300011,1610612745,HOU,2023-11-10,Houston,Houston,0.0,,0.0
0022300182,1610612745,HOU,2023-11-12,Houston,Houston,0.0,,0.0
0022300037,1610612745,HOU,2023-11-17,Houston,Inglewood,1376.4,W,-2.0
0022300216,1610612745,HOU,2023-11-19,Inglewood,Los Angeles,8.0,NE,0.0
0022300224,1610612745,HOU,2023-11-20,Los Angeles,San Francisco,345.5,NW,0.0
0022300231,1610612745,HOU,2023-11-22,San Francisco,Houston,1641.3,E,2.0
0022300048,1610612745,HOU,2023-11-24,Houston,Houston,0.0,,0.0
0022300059,1610612745,HOU,2023-11-28,Houston,Dallas,226.8,N,0.0
0022300263,1610612745,HOU,2023-11-29,Dallas,Denver,662.5,NW,-1.0
0022300291,1610612745,HOU,2023-12-02,Denver,Los Angeles,830.8,SW,-1.0
0022301212,1610612745,HOU,2023-12-06,Los Angeles,Houston,1372.8,E,2.0
0022301224,1610612745,HOU,2023-12-08,Houston,Denver,880.3,NW,-1.0
0022300298,1610612745,HOU,2023-12-11,Denver,Houston,880.3,SE,1.0
0022300314,1610612745,HOU,2023-12-13,Houston,Houston,0.0,,0.0
0022300332,1610612745,HOU,2023-12-15,Houston,Memphis,484.1,NE,0.0
0022300346,1610612745,HOU,2023-12-17,Memphis,Milwaukee,558.1,N,0.0
0022300349,1610612745,HOU,2023-12-18,Milwaukee,Cleveland,335.9,E,1.0
0022300371,1610612745,HOU,2023-12-20,Cleveland,Houston,1114.5,SW,-1.0
0022300385,1610612745,HOU,2023-12-22,Houston,Houston,0.0,,0.0
0022300392,1610612745,HOU,2023-12-23,Houston,New Orleans,316.7,E,0.0
0022300409,1610612745,HOU,2023-12-26,New Orleans,Houston,316.7,W,0.0
0022300418,1610612745,HOU,2023-12-27,Houston,Houston,0.0,,0.0
0022300434,1610612745,HOU,2023-12-29,Houston,Houston,0.0,,0.0
0022300453,1610612745,HOU,2024-01-01,Houston,Houston,0.0,,0.0
0022300469,1610612745,HOU,2024-01-03,Houston,Houston,0.0,,0.0
0022300485,1610612745,HOU,2024-01-05,Houston,Houston,0.0,,0.0
0022300496,1610612745,HOU,2024-01-06,Houston,Houston,0.0,,0.0
0022300509,1610612745,HOU,2024-01-08,Houston,Miami,966.6,E,1.0
0022300523,1610612745,HOU,2024-01-10,Miami,Chicago,1191.3,N,-1.0
0022300534,1610612745,HOU,2024-01-12,Chicago,Detroit,238.9,E,1.0
0022300542,1610612745,HOU,2024-01-13,Detroit,Boston,611.9,E,0.0
0022300555,1610612745,HOU,2024-01-15,Boston,Philadelphia,273.4,SW,0.0
0022300573,1610612745,HOU,2024-01-17,Philadelphia,New York,85.4,NE,0.0
0022300598,1610612745,HOU,2024-01-20,New York,Houston,1419.3,SW,-1.0
0022300603,1610612745,HOU,2024-01-21,Houston,Houston,0.0,,0.0
0022300623,1610612745,HOU,2024-01-24,Houston,Houston,0.0,,0.0
0022300635,1610612745,HOU,2024-01-26,Houston,Charlotte,925.8,NE,1.0
0022300645,1610612745,HOU,2024-01-27,Charlotte,Brooklyn,530.7,NE,0.0
0022300662,1610612745,HOU,2024-01-29,Brooklyn,Houston,1418.2,SW,-1.0
0022300679,1610612745,HOU,2024-01-31,Houston,Houston,0.0,,0.0
0022300692,1610612745,HOU,2024-02-02,Houston,Houston,0.0,,0.0
0022300709,1610612745,HOU,2024-02-04,Houston,Minneapolis,1058.3,N,0.0
0022300719,1610612745,HOU,2024-02-06,Minneapolis,Indianapolis,511.4,SE,1.0
0022300744,1610612745,HOU,2024-02-09,Indianapolis,Toronto,440.3,NE,0.0
0022300754,1610612745,HOU,2024-02-10,Toronto,Atlanta,734.3,SW,0.0
0022300765,1610612745,HOU,2024-02-12,Atlanta,Houston,700.7,W,-1.0
0022300783,1610612745,HOU,2024-02-14,Houston,Memphis,484.1,NE,0.0
0022300798,1610612745,HOU,2024-02-22,Memphis,New Orleans,358.5,S,0.0
0022300806,1610612745,HOU,2024-02-23,New Orleans,Houston,316.7,W,0.0
0022300822,1610612745,HOU,2024-02-25,Houston,Houston,0.0,,0.0
0022300841,1610612745,HOU,2024-02-27,Houston,Oklahoma City,414.1,N,0.0
0022300854,1610612745,HOU,2024-02-29,Oklahoma City,Phoenix,840.1,W,-1.0
0022300870,1610612745,HOU,2024-03-02,Phoenix,Phoenix,0.0,,0.0
0022300891,1610612745,HOU,2024-03-05,Phoenix,Houston,1014.7,E,1.0
0022300897,1610612745,HOU,2024-03-06,Houston,Houston,0.0,,0.0
0022300916,1610612745,HOU,2024-03-08,Houston,Portland,1834.4,NW,-2.0
0022300929,1610612745,HOU,2024-03-10,Portland,Sacramento,484.0,S,0.0
0022300942,1610612745,HOU,2024-03-12,Sacramento,San Antonio,1459.0,E,2.0
0022300957,1610612745,HOU,2024-03-14,San Antonio,Houston,186.1,E,0.0
0022300967,1610612745,HOU,2024-03-16,Houston,Houston,0.0,,0.0
0022300992,1610612745,HOU,2024-03-19,Houston,Washington,1219.1,NE,1.0
0022301006,1610612745,HOU,2024-03-21,Washington,Houston,1219.1,SW,-1.0
0022301024,1610612745,HOU,2024-03-23,Houston,Houston,0.0,,0.0
0022301038,1610612745,HOU,2024-03-25,Houston,Houston,0.0,,0.0
0022301057,1610612745,HOU,2024-03-27,Houston,Oklahoma City,414.1,N,0.0
0022301072,1610612745,HOU,2024-03-29,Oklahoma City,Salt Lake City,862.2,NW,-1.0
0022301083,1610612745,HOU,2024-03-31,Salt Lake City,Houston,1200.6,SE,1.0
0022301098,1610612745,HOU,2024-04-02,Houston,Minneapolis,1058.3,N,0.0
0022301113,1610612745,HOU,2024-04-04,Minneapolis,Houston,1058.3,S,0.0
0022301120,1610612745,HOU,2024-04-05,Houston,Houston,0.0,,0.0
0022301131,1610612745,HOU,2024-04-07,Houston,Dallas,226.8,N,0.0
0022301150,1610612745,HOU,2024-04-09,Dallas,Houston,226.8,SE,0.0
0022301168,1610612745,HOU,2024-04-11,Houston,Salt Lake City,1200.6,NW,-1.0
0022301183,1610612745,HOU,2024-04-12,Salt Lake City,Portland,633.9,NW,-1.0
0022301199,1610612745,HOU,2024-04-14,Portland,Inglewood,832.5,S,0.0
0022300074,1610612746,LAC,2023-10-25,Inglewood,Inglewood,0.0,,0.0
0022300085,1610612746,LAC,2023-10-27,Inglewood,Salt Lake City,589.0,NE,1.0
0022300099,1610612746,LAC,2023-10-29,Salt Lake City,Inglewood,589.0,SW,-1.0
0022300114,1610612746,LAC,2023-10-31,Inglewood,Inglewood,0.0,,0.0
0022300127,1610612746,LAC,2023-11-01,Inglewood,Los Angeles,8.0,NE,0.0
0022300151,1610612746,LAC,2023-11-06,Los Angeles,New York,2447.6,NE,3.0
0022300160,1610612746,LAC,2023-11-08,New York,Brooklyn,4.8,S,0.0
0022300014,1610612746,LAC,2023-11-10,Brooklyn,Dallas,1371.7,W,-1.0
0022300179,1610612746,LAC,2023-11-12,Dallas,Inglewood,1242.8,W,-2.0
0022300024,1610612746,LAC,2023-11-14,Inglewood,Denver,838.0,NE,1.0
0022300037,1610612746,LAC,2023-11-17,Denver,Inglewood,838.0,SW,-1.0
0022300223,1610612746,LAC,2023-11-20,Inglewood,San Antonio,1209.0,E,2.0
0022300235,1610612746,LAC,2023-11-22,San Antonio,San Antonio,0.0,,0.0
0022300052,1610612746,LAC,2023-11-24,San Antonio,Inglewood,1209.0,W,-2.0
0022300244,1610612746,LAC,2023-11-25,Inglewood,Inglewood,0.0,,0.0
0022300257,1610612746,LAC,2023-11-27,Inglewood,Inglewood,0.0,,0.0
0022300264,1610612746,LAC,2023-11-29,Inglewood,Sacramento,365.3,NW,0.0
0022300273,1610612746,LAC,2023-11-30,Sacramento,San Francisco,74.0,SW,0.0
0022300280,1610612746,LAC,2023-12-02,San Francisco,Inglewood,347.9,SE,0.0
0022301215,1610612746,LAC,2023-12-06,Inglewood,Inglewood,0.0,,0.0
0022301225,1610612746,LAC,2023-12-08,Inglewood,Salt Lake City,589.0,NE,1.0
0022300304,1610612746,LAC,2023-12-11,Salt Lake City,Inglewood,589.0,SW,-1.0
0022300309,1610612746,LAC,2023-12-12,Inglewood,Inglewood,0.0,,0.0
0022300325,1610612746,LAC,2023-12-14,Inglewood,Inglewood,0.0,,0.0
0022300343,1610612746,LAC,2023-12-16,Inglewood,Inglewood,0.0,,0.0
0022300350,1610612746,LAC,2023-12-18,Inglewood,Indianapolis,1813.9,E,3.0
0022300372,1610612746,LAC,2023-12-20,Indianapolis,Dallas,763.5,SW,-1.0
0022300379,1610612746,LAC,2023-12-21,Dallas,Oklahoma City,189.0,N,0.0
0022300389,1610612746,LAC,2023-12-23,Oklahoma City,Inglewood,1185.4,W,-2.0
0022300414,1610612746,LAC,2023-12-26,Inglewood,Inglewood,0.0,,0.0
0022300438,1610612746,LAC,2023-12-29,Inglewood,Inglewood,0.0,,0.0
0022300458,1610612746,LAC,2024-01-01,Inglewood,Inglewood,0.0,,0.0
0022300473,1610612746,LAC,2024-01-03,Inglewood,Phoenix,362.1,E,1.0
0022300486,1610612746,LAC,2024-01-05,Phoenix,New Orleans,1312.5,E,1.0
0022300505,1610612746,LAC,2024-01-07,New Orleans,Los Angeles,1670.2,W,-2.0
0022300511,1610612746,LAC,2024-01-08,Los Angeles,Inglewood,8.0,SW,0.0
0022300526,1610612746,LAC,2024-01-10,Inglewood,Inglewood,0.0,,0.0
0022300537,1610612746,LAC,2024-01-12,Inglewood,Memphis,1606.9,E,2.0
0022300553,1610612746,LAC,2024-01-14,Memphis,Minneapolis,700.9,N,0.0
0022300568,1610612746,LAC,2024-01-16,Minneapolis,Inglewood,1529.9,W,-2.0
0022300600,1610612746,LAC,2024-01-21,Inglewood,Inglewood,0.0,,0.0
0022300618,1610612746,LAC,2024-01-23,Inglewood,Inglewood,0.0,,0.0
0022300637,1610612746,LAC,2024-01-26,Inglewood,Toronto,2180.0,NE,3.0
0022300646,1610612746,LAC,2024-01-27,Toronto,Boston,429.2,E,0.0
0022300658,1610612746,LAC,2024-01-29,Boston,Cleveland,549.1,W,0.0
0022300676,1610612746,LAC,2024-01-31,Cleveland,Washington,304.7,SE,0.0
0022300688,1610612746,LAC,2024-02-02,Washington,Detroit,395.7,NW,0.0
0022300708,1610612746,LAC,2024-02-04,Detroit,Miami,1155.7,S,0.0
0022300716,1610612746,LAC,2024-02-05,Miami,Atlanta,606.0,NW,0.0
0022300731,1610612746,LAC,2024-02-07,Atlanta,Inglewood,1938.9,W,-3.0
0022300749,1610612746,LAC,2024-02-10,Inglewood,Inglewood,0.0,,0.0
0022300770,1610612746,LAC,2024-02-12,Inglewood,Inglewood,0.0,,0.0
0022300789,1610612746,LAC,2024-02-14,Inglewood,San Francisco,347.9,NW,0.0
0022300799,1610612746,LAC,2024-02-22,San Francisco,Oklahoma City,1384.4,E,2.0
0022300807,1610612746,LAC,2024-02-23,Oklahoma City,Memphis,421.4,E,0.0
0022300827,1610612746,LAC,2024-02-25,Memphis,Inglewood,1606.9,W,-2.0
0022300848,1610612746,LAC,2024-02-28,Inglewood,Inglewood,0.0,,0.0
0022300865,1610612746,LAC,2024-03-01,Inglewood,Inglewood,0.0,,0.0
0022300873,1610612746,LAC,2024-03-03,Inglewood,Minneapolis,1529.9,NE,2.0
0022300880,1610612746,LAC,2024-03-04,Minneapolis,Milwaukee,297.9,SE,0.0
0022300897,1610612746,LAC,2024-03-06,Milwaukee,Houston,1006.5,SW,0.0
0022300917,1610612746,LAC,2024-03-09,Houston,Inglewood,1376.4,W,-2.0
0022300924,1610612746,LAC,2024-03-10,Inglewood,Inglewood,0.0,,0.0
0022300944,1610612746,LAC,2024-03-12,Inglewood,Inglewood,0.0,,0.0
0022300956,1610612746,LAC,2024-03-14,Inglewood,Chicago,1748.5,NE,2.0
0022300964,1610612746,LAC,2024-03-15,Chicago,New Orleans,835.2,S,0.0
0022300982,1610612746,LAC,2024-03-17,New Orleans,Inglewood,1674.3,W,-2.0
0022301003,1610612746,LAC,2024-03-20,Inglewood,Portland,832.5,N,0.0
0022301017,1610612746,LAC,2024-03-22,Portland,Portland,0.0,,0.0
0022301028,1610612746,LAC,2024-03-24,Portland,Inglewood,832.5,S,0.0
0022301043,1610612746,LAC,2024-03-25,Inglewood,Inglewood,0.0,,0.0
0022301052,1610612746,LAC,2024-03-27,Inglewood,Philadelphia,2396.2,NE,3.0
0022301064,1610612746,LAC,2024-03-29,Philadelphia,Orlando,860.9,SW,0.0
0022301079,1610612746,LAC,2024-03-31,Orlando,Charlotte,463.1,N,0.0
0022301101,1610612746,LAC,2024-04-02,Charlotte,Sacramento,2240.2,W,-3.0
0022301114,1610612746,LAC,2024-04-04,Sacramento,Inglewood,365.3,SE,0.0
0022301126,1610612746,LAC,2024-04-05,Inglewood,Inglewood,0.0,,0.0
0022301132,1610612746,LAC,2024-04-07,Inglewood,Inglewood,0.0,,0.0
0022301156,1610612746,LAC,2024-04-09,Inglewood,Phoenix,362.1,E,0.0
0022301165,1610612746,LAC,2024-04-10,Phoenix,Inglewood,362.1,W,0.0
0022301184,1610612746,LAC,2024-04-12,Inglewood,Inglewood,0.0,,0.0
0022301199,1610612746,LAC,2024-04-14,Inglewood,Inglewood,0.0,,0.0
0022300061,1610612747,LAL,2023-10-24,Los Angeles,Denver,830.8,NE,1.0
0022300076,1610612747,LAL,2023-10-26,Denver,Los Angeles,830.8,SW,-1.0
0022300100,1610612747,LAL,2023-10-29,Los Angeles,Sacramento,361.4,NW,0.0
0022300111,1610612747,LAL,2023-10-30,Sacramento,Los Angeles,361.4,SE,0.0
0022300127,1610612747,LAL,2023-11-01,Los Angeles,Los Angeles,0.0,,0.0
0022300134,1610612747,LAL,2023-11-04,Los Angeles,Orlando,2198.6,E,3.0
0022300150,1610612747,LAL,2023-11-06,Orlando,Miami,204.3,S,0.0
0022300163,1610612747,LAL,2023-11-08,Miami,Houston,966.6,W,-1.0
0022300015,1610612747,LAL,2023-11-10,Houston,Phoenix,1014.7,W,-1.0
0022300187,1610612747,LAL,2023-11-12,Phoenix,Los Angeles,358.3,W,-1.0
0022300026,1610612747,LAL,2023-11-14,Los Angeles,Los Angeles,0.0,,0.0
0022300198,1610612747,LAL,2023-11-15,Los Angeles,Los Angeles,0.0,,0.0
0022300036,1610612747,LAL,2023-11-17,Los Angeles,Portland,827.1,N,0.0
0022300216,1610612747,LAL,2023-11-19,Portland,Los Angeles,827.1,S,0.0
0022300042,1610612747,LAL,2023-11-21,Los Angeles,Los Angeles,0.0,,0.0
0022300238,1610612747,LAL,2023-11-22,Los Angeles,Los Angeles,0.0,,0.0
0022300242,1610612747,LAL,2023-11-25,Los Angeles,Cleveland,2046.7,NE,3.0
0022300255,1610612747,LAL,2023-11-27,Cleveland,Philadelphia,358.6,E,0.0
0022300258,1610612747,LAL,2023-11-29,Philadelphia,Detroit,443.4,NW,0.0
0022300271,1610612747,LAL,2023-11-30,Detroit,Oklahoma City,909.4,SW,-1.0
0022300291,1610612747,LAL,2023-12-02,Oklahoma City,Los Angeles,1180.0,W,-2.0
0022301203,1610612747,LAL,2023-12-05,Los Angeles,Los Angeles,0.0,,0.0
0022301230,1610612747,LAL,2023-12-07,Los Angeles,Los Angeles,0.0,,0.0
0022300306,1610612747,LAL,2023-12-12,Los Angeles,Dallas,1238.2,E,2.0
0022300316,1610612747,LAL,2023-12-13,Dallas,San Antonio,251.5,SW,0.0
0022300331,1610612747,LAL,2023-12-15,San Antonio,San Antonio,0.0,,0.0
0022300359,1610612747,LAL,2023-12-18,San Antonio,Los Angeles,1205.9,W,-2.0
0022300370,1610612747,LAL,2023-12-20,Los Angeles,Chicago,1741.6,NE,2.0
0022300380,1610612747,LAL,2023-12-21,Chicago,Minneapolis,353.2,NW,0.0
0022300397,1610612747,LAL,2023-12-23,Minneapolis,Oklahoma City,694.2,S,0.0
0022300403,1610612747,LAL,2023-12-25,Oklahoma City,Los Angeles,1180.0,W,-2.0
0022300428,1610612747,LAL,2023-12-28,Los Angeles,Los Angeles,0.0,,0.0
0022300443,1610612747,LAL,2023-12-30,Los Angeles,Minneapolis,1522.4,NE,2.0
0022300446,1610612747,LAL,2023-12-31,Minneapolis,New Orleans,1053.0,S,0.0
0022300475,1610612747,LAL,2024-01-03,New Orleans,Los Angeles,1670.2,W,-2.0
0022300491,1610612747,LAL,2024-01-05,Los Angeles,Los Angeles,0.0,,0.0
0022300505,1610612747,LAL,2024-01-07,Los Angeles,Los Angeles,0.0,,0.0
0022300516,1610612747,LAL,2024-01-09,Los Angeles,Los Angeles,0.0,,0.0
0022300531,1610612747,LAL,2024-01-11,Los Angeles,Los Angeles,0.0,,0.0
0022300549,1610612747,LAL,2024-01-13,Los Angeles,Salt Lake City,581.0,NE,1.0
0022300565,1610612747,LAL,2024-01-15,Salt Lake City,Los Angeles,581.0,SW,-1.0
0022300577,1610612747,LAL,2024-01-17,Los Angeles,Los Angeles,0.0,,0.0
0022300591,1610612747,LAL,2024-01-19,Los Angeles,Los Angeles,0.0,,0.0
0022300605,1610612747,LAL,2024-01-21,Los Angeles,Los Angeles,0.0,,0.0
0022300618,1610612747,LAL,2024-01-23,Los Angeles,Inglewood,8.0,SW,0.0
0022300633,1610612747,LAL,2024-01-25,Inglewood,Los Angeles,8.0,NE,0.0
0022300650,1610612747,LAL,2024-01-27,Los Angeles,San Francisco,345.5,NW,0.0
0022300662,1610612747,LAL,2024-01-29,San Francisco,Houston,1641.3,E,2.0
0022300669,1610612747,LAL,2024-01-30,Houston,Atlanta,700.7,NE,1.0
0022300684,1610612747,LAL,2024-02-01,Atlanta,Boston,936.1,NE,0.0
0022300701,1610612747,LAL,2024-02-03,Boston,New York,188.2,SW,0.0
0022300713,1610612747,LAL,2024-02-05,New York,Charlotte,533.3,SW,0.0
0022300740,1610612747,LAL,2024-02-08,Charlotte,Los Angeles,2116.7,W,-3.0
0022300747,1610612747,LAL,2024-02-09,Los Angeles,Los Angeles,0.0,,0.0
0022300776,1610612747,LAL,2024-02-13,Los Angeles,Los Angeles,0.0,,0.0
0022300788,1610612747,LAL,2024-02-14,Los Angeles,Salt Lake City,581.0,NE,1.0
0022300802,1610612747,LAL,2024-02-22,Salt Lake City,San Francisco,597.6,W,-1.0
0022300813,1610612747,LAL,2024-02-23,San Francisco,Los Angeles,345.5,SE,0.0
0022300818,1610612747,LAL,2024-02-25,Los Angeles,Phoenix,358.3,E,1.0
0022300848,1610612747,LAL,2024-02-28,Phoenix,Inglewood,362.1,W,-1.0
0022300856,1610612747,LAL,2024-02-29,Inglewood,Los Angeles,8.0,NE,0.0
0022300869,1610612747,LAL,2024-03-02,Los Angeles,Los Angeles,0.0,,0.0
0022300884,1610612747,LAL,2024-03-04,Los Angeles,Los Angeles,0.0,,0.0
0022300901,1610612747,LAL,2024-03-06,Los Angeles,Los Angeles,0.0,,0.0
0022300915,1610612747,LAL,2024-03-08,Los Angeles,Los Angeles,0.0,,0.0
0022300932,1610612747,LAL,2024-03-10,Los Angeles,Los Angeles,0.0,,0.0
0022300954,1610612747,LAL,2024-03-13,Los Angeles,Sacramento,361.4,NW,0.0
0022300973,1610612747,LAL,2024-03-16,Sacramento,Los Angeles,361.4,SE,0.0
0022300990,1610612747,LAL,2024-03-18,Los Angeles,Los Angeles,0.0,,0.0
0022301018,1610612747,LAL,2024-03-22,Los Angeles,Los Angeles,0.0,,0.0
0022301032,1610612747,LAL,2024-03-24,Los Angeles,Los Angeles,0.0,,0.0
0022301045,1610612747,LAL,2024-03-26,Los Angeles,Milwaukee,1742.4,NE,2.0
0022301055,1610612747,LAL,2024-03-27,Milwaukee,Memphis,558.1,S,0.0
0022301063,1610612747,LAL,2024-03-29,Memphis,Indianapolis,384.3,NE,1.0
0022301078,1610612747,LAL,2024-03-31,Indianapolis,Brooklyn,645.2,E,0.0
0022301094,1610612747,LAL,2024-04-02,Brooklyn,Toronto,344.0,NW,0.0
0022301103,1610612747,LAL,2024-04-03,Toronto,Washington,350.0,S,0.0
0022301127,1610612747,LAL,2024-04-06,Washington,Los Angeles,2296.5,W,-3.0
0022301143,1610612747,LAL,2024-04-07,Los Angeles,Los Angeles,0.0,,0.0
0022301155,1610612747,LAL,2024-04-09,Los Angeles,Los Angeles,0.0,,0.0
0022301177,1610612747,LAL,2024-04-12,Los Angeles,Memphis,1601.4,E,2.0
0022301195,1610612747,LAL,2024-04-14,Memphis,New Orleans,358.5,S,0.0
0022300068,1610612748,MIA,2023-10-25,Miami,Miami,0.0,,0.0
0022300080,1610612748,MIA,2023-10-27,Miami,Boston,1257.4,N,0.0
0022300093,1610612748,MIA,2023-10-28,Boston,Minneapolis,1121.1,W,-1.0
0022300107,1610612748,MIA,2023-10-30,Minneapolis,Milwaukee,297.9,SE,0.0
0022300119,1610612748,MIA,2023-11-01,Milwaukee,Miami,1270.2,SE,1.0
0022300003,1610612748,MIA,2023-11-03,Miami,Miami,0.0,,0.0
0022300150,1610612748,MIA,2023-11-06,Miami,Miami,0.0,,0.0
0022300164,1610612748,MIA,2023-11-08,Miami,Memphis,872.5,NW,-1.0
0022300175,1610612748,MIA,2023-11-11,Memphis,Atlanta,335.9,E,1.0
0022300184,1610612748,MIA,2023-11-12,Atlanta,San Antonio,878.0,W,-1.0
0022300017,1610612748,MIA,2023-11-14,San Antonio,Charlotte,1100.8,NE,1.0
0022300200,1610612748,MIA,2023-11-16,Charlotte,Miami,653.7,S,0.0
0022300204,1610612748,MIA,2023-11-18,Miami,Chicago,1191.3,N,-1.0
0022300220,1610612748,MIA,2023-11-20,Chicago,Chicago,0.0,,0.0
0022300229,1610612748,MIA,2023-11-22,Chicago,Cleveland,309.9,E,1.0
0022300045,1610612748,MIA,2023-11-24,Cleveland,New York,403.7,E,0.0
0022300240,1610612748,MIA,2023-11-25,New York,Brooklyn,4.8,S,0.0
0022300056,1610612748,MIA,2023-11-28,Brooklyn,Miami,1089.6,S,0.0
0022300267,1610612748,MIA,2023-11-30,Miami,Miami,0.0,,0.0
0022300284,1610612748,MIA,2023-12-02,Miami,Miami,0.0,,0.0
0022301207,1610612748,MIA,2023-12-06,Miami,Toronto,1235.0,N,0.0
0022301220,1610612748,MIA,2023-12-08,Toronto,Miami,1235.0,S,0.0
0022300292,1610612748,MIA,2023-12-11,Miami,Charlotte,653.7,N,0.0
0022300312,1610612748,MIA,2023-12-13,Charlotte,Miami,653.7,S,0.0
0022300320,1610612748,MIA,2023-12-14,Miami,Miami,0.0,,0.0
0022300337,1610612748,MIA,2023-12-16,Miami,Miami,0.0,,0.0
0022300353,1610612748,MIA,2023-12-18,Miami,Miami,0.0,,0.0
0022300366,1610612748,MIA,2023-12-20,Miami,Orlando,204.3,N,0.0
0022300384,1610612748,MIA,2023-12-22,Orlando,Miami,204.3,S,0.0
0022300404,1610612748,MIA,2023-12-25,Miami,Miami,0.0,,0.0
0022300426,1610612748,MIA,2023-12-28,Miami,San Francisco,2588.8,NW,-3.0
0022300439,1610612748,MIA,2023-12-30,San Francisco,Salt Lake City,597.6,NE,1.0
0022300458,1610612748,MIA,2024-01-01,Salt Lake City,Inglewood,589.0,SW,-1.0
0022300475,1610612748,MIA,2024-01-03,Inglewood,Los Angeles,8.0,NE,0.0
0022300489,1610612748,MIA,2024-01-05,Los Angeles,Phoenix,358.3,E,1.0
0022300509,1610612748,MIA,2024-01-08,Phoenix,Miami,1978.4,E,2.0
0022300522,1610612748,MIA,2024-01-10,Miami,Miami,0.0,,0.0
0022300535,1610612748,MIA,2024-01-12,Miami,Miami,0.0,,0.0
0022300551,1610612748,MIA,2024-01-14,Miami,Miami,0.0,,0.0
0022300562,1610612748,MIA,2024-01-15,Miami,Brooklyn,1089.6,N,0.0
0022300574,1610612748,MIA,2024-01-17,Brooklyn,Toronto,344.0,NW,0.0
0022300587,1610612748,MIA,2024-01-19,Toronto,Miami,1235.0,S,0.0
0022300601,1610612748,MIA,2024-01-21,Miami,Orlando,204.3,N,0.0
0022300621,1610612748,MIA,2024-01-24,Orlando,Miami,204.3,S,0.0
0022300630,1610612748,MIA,2024-01-25,Miami,Miami,0.0,,0.0
0022300643,1610612748,MIA,2024-01-27,Miami,New York,1093.6,N,0.0
0022300661,1610612748,MIA,2024-01-29,New York,Miami,1093.6,S,0.0
0022300678,1610612748,MIA,2024-01-31,Miami,Miami,0.0,,0.0
0022300689,1610612748,MIA,2024-02-02,Miami,Washington,924.8,N,0.0
0022300708,1610612748,MIA,2024-02-04,Washington,Miami,924.8,S,0.0
0022300721,1610612748,MIA,2024-02-06,Miami,Miami,0.0,,0.0
0022300730,1610612748,MIA,2024-02-07,Miami,Miami,0.0,,0.0
0022300759,1610612748,MIA,2024-02-11,Miami,Miami,0.0,,0.0
0022300773,1610612748,MIA,2024-02-13,Miami,Milwaukee,1270.2,N,-1.0
0022300779,1610612748,MIA,2024-02-14,Milwaukee,Philadelphia,693.8,E,1.0
0022300810,1610612748,MIA,2024-02-23,Philadelphia,New Orleans,1086.5,SW,-1.0
0022300831,1610612748,MIA,2024-02-26,New Orleans,Sacramento,1879.8,NW,-2.0
0022300842,1610612748,MIA,2024-02-27,Sacramento,Portland,484.0,N,0.0
0022300855,1610612748,MIA,2024-02-29,Portland,Denver,979.7,E,1.0
0022300867,1610612748,MIA,2024-03-02,Denver,Miami,1725.7,SE,2.0
0022300888,1610612748,MIA,2024-03-05,Miami,Miami,0.0,,0.0
0022300904,1610612748,MIA,2024-03-07,Miami,Dallas,1110.8,NW,-1.0
0022300914,1610612748,MIA,2024-03-08,Dallas,Oklahoma City,189.0,N,0.0
0022300926,1610612748,MIA,2024-03-10,Oklahoma City,Miami,1225.5,SE,1.0
0022300949,1610612748,MIA,2024-03-13,Miami,Miami,0.0,,0.0
0022300962,1610612748,MIA,2024-03-15,Miami,Detroit,1155.7,N,0.0
0022300977,1610612748,MIA,2024-03-17,Detroit,Detroit,0.0,,0.0
0022300985,1610612748,MIA,2024-03-18,Detroit,Philadelphia,443.4,E,0.0
0022300996,1610612748,MIA,2024-03-20,Philadelphia,Cleveland,358.6,W,0.0
0022301013,1610612748,MIA,2024-03-22,Cleveland,Miami,1089.2,S,0.0
0022301029,1610612748,MIA,2024-03-24,Miami,Miami,0.0,,0.0
0022301044,1610612748,MIA,2024-03-26,Miami,Miami,0.0,,0.0
0022301068,1610612748,MIA,2024-03-29,Miami,Miami,0.0,,0.0
0022301081,1610612748,MIA,2024-03-31,Miami,Washington,924.8,N,0.0
0022301096,1610612748,MIA,2024-04-02,Washington,Miami,924.8,S,0.0
0022301111,1610612748,MIA,2024-04-04,Miami,Miami,0.0,,0.0
0022301120,1610612748,MIA,2024-04-05,Miami,Houston,966.6,W,-1.0
0022301133,1610612748,MIA,2024-04-07,Houston,Indianapolis,866.0,NE,1.0
